124|True|7/2/2023 5:15:00 PM|7/2/2023 8:35:00 PM||0.2149|0.0029|0.009|0.0248|0.0637|0.2388|0.032|3.33|0|4.3402|0.464|0.2149|0.2149|0.29|0.0668|-1|0.031|0.2149|0.012|0.035|-0.002|False|False|0|-1|True|124|
125|True|7/8/2023 10:00:00 AM|7/8/2023 3:30:00 PM||0.1804|0.035|0.1401|0.2533|0.3085|0.4467|0.275|5.5|0|71.444|66.5673|0.1804|0.1804|3.935|0.0551|-1|3.6664|0.1804|0.388|0.057|0.217|False|False|0|-1|False|125|
126|True|7/10/2023 1:30:00 PM|7/10/2023 5:20:00 PM||0.2077|0.0028|0.0096|0.0272|0.0775|0.2185|0.036|3.83|0|3.4593|0.7328|0.2077|0.2077|0.296|0.0856|-1|0.0627|0.2077|0.12|0.037|-0.001|False|False|0|-1|False|126|
127|True|7/13/2023 2:55:00 PM|7/13/2023 6:25:00 PM||0.1996|0.0587|0.0935|0.1245|0.1804|0.3206|0.134|3.5|0|97.1314|94.0997|0.1996|0.1996|7.183|0.074|-1|6.9588|0.1996|0.092|0.034|0.1|False|False|0|-1|False|127|
128|True|7/15/2023 11:25:00 AM|7/15/2023 9:35:00 PM||0.1879|0.2178|0.3146|0.5902|0.6011|0.8441|0.649|10.17|0|367.3328|362.9662|0.1879|0.1879|20.232|0.0551|-1|19.9915|0.1879|0.727|0.105|0.544|False|False|0|-1|False|128|
129|True|7/16/2023 8:25:00 PM|7/17/2023 12:05:00 AM||0.2234|0.149|0.2298|0.2916|0.3749|0.5714|0.307|3.67|0|270.0517|266.5361|0.2234|0.2234|18.044|0.0668|-1|17.8091|0.2234|0.238|0.03|0.277|False|False|0|-1|True|129|
130|True|7/17/2023 7:40:00 PM|7/18/2023 1:00:00 AM||0.2145|0.0187|0.0598|0.0976|0.129|0.2673|0.11|5.33|0|27.0081|23.8001|0.2145|0.2145|2.311|0.0856|-1|2.0365|0.2145|0.177|0.048|0.062|False|False|0|-1|True|130|
131|True|7/18/2023 6:45:00 AM|7/18/2023 10:05:00 AM||0.2222|0.0027|0.0085|0.0237|0.0696|0.1992|0.032|3.33|0|3.7681|0.4696|0.2222|0.2222|0.276|0.0732|-1|0.0344|0.2222|0.009|0.034|-0.002|False|False|0|-1|True|131|
132|True|7/20/2023 10:05:00 PM|7/21/2023 1:25:00 AM||0.2062|0.002|0.0063|0.0176|0.0512|0.1714|0.023|3.33|0|2.6774|0.48|0.2062|0.2062|0.198|0.074|-1|0.0355|0.2062|0.009|0.021|0.001|False|False|0|-1|False|132|
133|True|7/24/2023 4:00:00 PM|7/24/2023 7:35:00 PM||0.2063|0.0045|0.0128|0.0343|0.0824|0.2271|0.043|3.58|0|6.3927|3.5411|0.2063|0.2063|0.547|0.0856|-1|0.303|0.2063|0.215|0.037|0.006|False|False|0|-1|False|133|
134|True|7/27/2023 8:20:00 PM|7/28/2023 9:50:00 AM||0.2251|0.0748|0.2339|0.3258|0.3031|0.6688|0.359|13.5|0|144.1217|141.0291|0.2251|0.2251|10.658|0.074|-1|10.4293|0.2251|0.594|0.107|0.251|False|False|0|-1|False|134|
135|True|7/28/2023 9:50:00 AM|7/29/2023 3:45:00 AM||0.2144|0.137|0.2221|0.3446|0.28|0.6464|0.381|17.92|0|202.2922|199.0535|0.2144|0.2144|14.204|0.0702|-1|13.9766|0.2144|0.312|0.152|0.229|False|False|0|-1|True|135|
136|True|7/29/2023 3:45:00 AM|7/29/2023 1:55:00 PM||0.2043|0.1082|0.197|0.2973|0.3022|0.4725|0.331|10.17|0|197.2652|194.4983|0.2043|0.2043|10.865|0.0551|-1|10.7126|0.2043|0.35|0.092|0.238|False|False|0|-1|True|136|
