event_id,rmse,nash_sutcliffe,kge
31,0.0438266863641305,-0.5156121097821487,-0.8080535895384828
32,0.02441330610757257,-0.24469122314842062,-0.8161800058896873
33,0.22813173664631478,-0.9270401666313202,-0.33298624763476226
34,0.14098547097816347,0.6472120556051346,0.7090028912353543
35,0.15493587984804555,0.8035083362041957,0.7612034606387353
